order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000003123,152,1,,2025-04-19 21:03:25,3221.0,3383,FULFILLED,ARS,54900.0,11529.0,900.0,67329.0
1000003124,520,2,3.0,2024-06-07 11:44:21,3531.0,3,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
1000003125,858,1,,2025-03-19 22:34:33,3861.0,2576,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
1000003126,888,1,,2024-11-11 18:07:57,1384.0,2765,PAID,ARS,90030.0,18906.3,1200.0,110136.3
1000003127,1367,2,4.0,2025-02-10 22:19:05,2916.0,4,FULFILLED,ARS,26730.0,5613.3,0.0,32343.3
1000003128,1109,2,4.0,2025-09-12 18:11:44,3721.0,4,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6
1000003129,1068,1,,2025-05-07 14:13:46,2620.0,3658,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000003130,994,2,3.0,2024-02-02 20:22:45,1408.0,3,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
1000003131,347,1,,2024-12-03 13:14:04,3061.0,2999,FULFILLED,ARS,37272.0,7827.12,900.0,45999.12
1000003132,1388,2,2.0,2024-08-27 20:34:17,2740.0,2,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
1000003133,66,1,,2025-09-17 06:00:35,2102.0,3844,CANCELLED,ARS,37713.0,7919.73,900.0,46532.73
1000003134,1124,1,,2024-06-10 12:39:20,2207.0,1634,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000003135,950,2,2.0,2024-02-04 19:29:29,1684.0,2,FULFILLED,ARS,50910.0,10691.1,0.0,61601.1
1000003136,588,1,,2024-08-24 02:36:47,2588.0,3117,FULFILLED,ARS,31752.0,6667.92,1200.0,39619.92
1000003137,949,1,,2025-06-24 11:58:50,3587.0,3332,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000003138,722,1,,2025-05-31 08:20:31,1190.0,1679,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
1000003139,271,2,3.0,2024-07-24 15:27:14,3258.0,3,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
1000003140,738,1,,2024-12-18 21:48:30,3628.0,1565,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000003141,1167,2,2.0,2025-05-22 21:26:51,3603.0,2,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0
1000003142,974,1,,2024-09-15 09:31:44,2803.0,3134,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7
1000003143,1473,2,3.0,2025-09-14 11:46:33,2869.0,3,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000003144,77,1,,2024-09-13 23:05:22,3090.0,1122,FULFILLED,ARS,44400.0,9324.0,1200.0,54924.0
1000003145,469,1,,2024-02-13 07:24:18,,1342,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000003146,508,1,,2025-06-02 08:58:20,2543.0,2286,PAID,ARS,60564.0,12718.44,0.0,73282.44
1000003147,1293,2,2.0,2024-05-02 23:21:49,3905.0,2,REFUNDED,ARS,44370.0,9317.7,0.0,53687.7
1000003148,717,1,,2024-12-03 10:12:45,3548.0,2621,CANCELLED,ARS,78750.0,16537.5,0.0,95287.5
1000003149,1233,1,,2024-09-25 03:30:09,3214.0,4190,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000003150,954,2,1.0,2025-07-31 21:52:46,2371.0,1,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
1000003151,174,2,1.0,2025-07-18 23:54:55,3637.0,1,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
1000003152,732,1,,2025-05-01 09:52:47,3861.0,2992,CANCELLED,ARS,32400.0,6804.0,1200.0,40404.0
1000003153,1281,1,,2025-04-23 22:09:50,3533.0,3117,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000003154,1430,2,4.0,2024-08-07 02:19:18,1235.0,4,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1000003155,238,2,1.0,2025-06-03 14:57:17,3548.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000003156,221,1,,2025-03-24 04:22:53,2357.0,2877,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
1000003157,685,2,3.0,2024-09-15 13:35:30,2510.0,3,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
1000003158,592,1,,2024-02-22 03:04:38,3746.0,1450,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1000003159,142,1,,2024-07-06 15:12:37,2879.0,2713,CANCELLED,ARS,93510.0,19637.1,1200.0,114347.1
1000003160,970,1,,2024-07-17 09:43:47,1233.0,4054,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
1000003161,995,2,3.0,2025-06-16 19:01:33,2392.0,3,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
1000003162,444,2,4.0,2024-06-14 17:27:24,4077.0,4,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
1000003163,297,1,,2024-05-30 05:40:11,,3449,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000003164,947,1,,2025-03-04 22:34:53,1563.0,2232,FULFILLED,ARS,69588.0,14613.48,900.0,85101.48
1000003165,57,1,,2024-06-10 03:31:45,3739.0,3533,CREATED,ARS,22680.0,4762.8,1200.0,28642.8
1000003166,38,1,,2025-07-12 01:58:37,2701.0,2423,FULFILLED,ARS,52500.0,11025.0,900.0,64425.0
1000003167,376,2,3.0,2025-04-13 05:02:08,1115.0,3,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000003168,503,1,,2024-06-18 04:56:41,2335.0,2265,PAID,ARS,21600.0,4536.0,1200.0,27336.0
1000003169,1095,1,,2025-05-20 20:14:33,3296.0,1931,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
1000003170,1338,1,,2024-05-15 23:11:50,1511.0,1651,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000003171,909,1,,2025-04-16 05:37:28,2710.0,3851,CANCELLED,ARS,10584.0,2222.64,900.0,13706.64
1000003172,932,2,1.0,2024-09-02 22:36:38,,1,REFUNDED,ARS,14700.0,3087.0,0.0,17787.0
1000003173,912,1,,2024-06-23 20:54:12,2485.0,3455,CREATED,ARS,50760.0,10659.6,900.0,62319.6
1000003174,1161,1,,2024-12-18 14:11:42,2172.0,3054,REFUNDED,ARS,24000.0,5040.0,1200.0,30240.0
1000003175,189,1,,2024-09-14 09:19:03,2613.0,3060,FULFILLED,ARS,36450.0,7654.5,1200.0,45304.5
1000003176,488,2,1.0,2025-08-04 13:50:28,3958.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000003177,946,2,3.0,2025-08-22 06:23:02,3954.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000003178,475,2,4.0,2024-10-07 23:52:10,3905.0,4,PAID,ARS,29160.0,6123.6,0.0,35283.6
1000003179,692,1,,2025-02-13 21:43:36,3391.0,2989,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
1000003180,506,2,1.0,2024-08-03 08:57:21,3057.0,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000003181,733,2,3.0,2025-07-06 21:31:00,4084.0,3,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
1000003182,151,1,,2025-06-22 13:11:08,1288.0,4077,PAID,ARS,62328.0,13088.88,1200.0,76616.88
1000003183,1276,1,,2024-11-09 18:23:59,2980.0,3196,FULFILLED,ARS,31350.0,6583.5,1200.0,39133.5
1000003184,320,1,,2025-01-12 02:53:10,,3153,CANCELLED,ARS,26430.0,5550.3,0.0,31980.3
1000003185,514,2,2.0,2025-07-14 03:52:32,,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000003186,1447,1,,2024-10-16 18:27:04,3230.0,1951,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1000003187,833,1,,2025-08-26 11:28:16,3348.0,2537,REFUNDED,ARS,49980.0,10495.8,900.0,61375.8
1000003188,1096,1,,2025-07-04 02:27:28,2796.0,2045,CANCELLED,ARS,35280.0,7408.8,900.0,43588.8
1000003189,521,2,2.0,2025-06-13 18:53:49,3677.0,2,FULFILLED,ARS,56940.0,11957.4,0.0,68897.4
1000003190,960,2,2.0,2025-04-19 16:04:19,2321.0,2,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
1000003191,1397,1,,2024-08-14 03:02:38,,3112,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5
1000003192,254,2,3.0,2025-03-13 05:42:22,,3,PAID,ARS,44100.0,9261.0,0.0,53361.0
1000003193,1447,1,,2024-08-19 21:02:39,2320.0,1805,PAID,ARS,56196.0,11801.16,900.0,68897.16
1000003194,572,2,3.0,2024-07-19 19:58:32,3867.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000003195,926,1,,2024-01-31 09:35:24,1137.0,3788,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000003196,818,2,1.0,2024-10-29 18:23:23,2312.0,1,FULFILLED,ARS,67500.0,14175.0,0.0,81675.0
1000003197,157,1,,2024-10-02 18:27:48,2514.0,2948,PAID,ARS,47940.0,10067.4,0.0,58007.4
1000003198,1005,1,,2025-06-16 16:44:42,,1232,FULFILLED,ARS,12600.0,2646.0,900.0,16146.0
1000003199,1166,2,3.0,2024-05-25 06:02:47,3839.0,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000003200,1306,1,,2024-08-21 20:15:14,2518.0,2401,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0
1000003201,1452,2,1.0,2024-03-15 01:21:56,,1,CANCELLED,ARS,29400.0,6174.0,0.0,35574.0
1000003202,1206,1,,2025-02-20 02:35:05,1677.0,4062,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
1000003203,1463,1,,2025-06-13 00:02:20,3557.0,1035,FULFILLED,ARS,35850.0,7528.5,900.0,44278.5
1000003204,231,1,,2024-07-24 21:59:46,2869.0,2682,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000003205,122,2,1.0,2024-08-13 11:13:32,3426.0,1,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4
1000003206,1077,1,,2025-06-01 07:40:50,1468.0,2703,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9
1000003207,1056,1,,2025-02-15 16:18:18,2766.0,4006,REFUNDED,ARS,29160.0,6123.6,1500.0,36783.6
1000003208,494,1,,2024-03-13 14:27:45,2453.0,3404,FULFILLED,ARS,78750.0,16537.5,900.0,96187.5
1000003209,228,1,,2025-09-02 20:39:39,3520.0,3617,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
1000003210,209,2,1.0,2025-08-17 13:32:09,1559.0,1,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000003211,65,1,,2025-09-14 14:58:26,4074.0,3030,FULFILLED,ARS,68400.0,14364.0,1500.0,84264.0
1000003212,552,1,,2024-06-07 19:43:10,1189.0,1740,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
1000003213,342,1,,2025-02-13 14:10:25,1878.0,2698,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000003214,266,1,,2024-12-12 13:47:46,1019.0,3267,PAID,ARS,11760.0,2469.6,1500.0,15729.6
1000003215,1116,1,,2024-02-04 09:04:02,3298.0,1457,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000003216,92,1,,2025-07-16 12:39:25,2855.0,1904,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1000003217,1204,1,,2024-01-02 14:28:29,2542.0,1948,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
1000003218,664,1,,2024-12-15 12:06:04,1757.0,4097,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6
1000003219,1459,1,,2024-07-11 01:56:46,3381.0,3940,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
1000003220,1166,1,,2025-08-15 15:31:31,3094.0,3249,FULFILLED,ARS,70980.0,14905.8,900.0,86785.8
1000003221,253,1,,2024-08-24 10:29:56,1836.0,1713,CANCELLED,ARS,57900.0,12159.0,1200.0,71259.0
1000003222,249,2,1.0,2025-08-06 00:50:22,2903.0,1,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
1000003223,948,1,,2024-05-20 10:43:24,,2703,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
1000003224,754,2,2.0,2025-06-26 17:12:09,2158.0,2,PAID,ARS,11760.0,2469.6,0.0,14229.6
1000003225,1427,2,3.0,2025-03-02 04:52:38,2066.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000003226,1351,2,3.0,2024-08-07 03:36:54,2039.0,3,PAID,ARS,36000.0,7560.0,0.0,43560.0
1000003227,401,1,,2025-02-07 21:37:37,2391.0,4111,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000003228,609,2,4.0,2025-02-23 16:44:39,2951.0,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000003229,720,1,,2024-04-11 15:01:51,2076.0,1926,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
1000003230,1000,1,,2025-06-02 16:54:37,3275.0,2457,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0
1000003231,1143,1,,2025-06-23 08:20:46,4078.0,2241,CANCELLED,ARS,23940.0,5027.4,900.0,29867.4
1000003232,871,2,4.0,2024-04-17 18:27:16,1389.0,4,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
1000003233,1336,2,3.0,2025-09-01 14:13:53,2521.0,3,FULFILLED,ARS,69000.0,14490.0,0.0,83490.0
1000003234,357,2,2.0,2025-03-02 07:29:02,3313.0,2,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000003235,1352,2,4.0,2025-01-28 17:38:59,2386.0,4,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000003236,1312,2,2.0,2024-08-25 23:05:32,1510.0,2,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000003237,272,1,,2024-09-13 07:06:18,3777.0,1020,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000003238,1284,2,1.0,2024-04-29 03:22:06,3909.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000003239,738,1,,2024-02-25 22:59:44,,3192,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
1000003240,69,2,1.0,2024-07-06 11:53:39,2567.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000003241,1237,1,,2024-09-26 10:56:28,2175.0,1319,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000003242,83,1,,2024-07-21 14:27:25,4077.0,2467,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
1000003243,1172,1,,2024-09-26 05:41:49,2412.0,2052,CANCELLED,ARS,22800.0,4788.0,1500.0,29088.0
1000003244,489,2,2.0,2025-07-03 01:34:33,1799.0,2,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000003245,451,1,,2025-03-18 08:57:00,4103.0,3678,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
1000003246,918,2,3.0,2024-01-21 18:30:16,3093.0,3,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
1000003247,491,1,,2024-06-06 03:09:36,,1087,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000003248,1232,1,,2025-04-20 08:55:31,,2907,PAID,ARS,29400.0,6174.0,900.0,36474.0
1000003249,477,1,,2025-05-22 08:57:00,3545.0,3987,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
1000003250,1466,2,3.0,2024-11-25 01:04:43,2175.0,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000003251,1369,2,3.0,2024-08-01 03:24:48,4005.0,3,CANCELLED,ARS,41940.0,8807.4,0.0,50747.4
1000003252,254,1,,2024-05-06 13:02:00,,2515,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
1000003253,388,2,1.0,2024-01-25 09:03:48,1122.0,1,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000003254,1415,1,,2025-08-28 03:59:36,3449.0,3203,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
1000003255,1434,1,,2024-06-02 21:44:01,2381.0,2612,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0
1000003256,204,2,1.0,2024-05-04 07:52:59,1591.0,1,FULFILLED,ARS,59580.0,12511.8,0.0,72091.8
1000003257,902,1,,2025-05-21 14:26:58,1206.0,1016,FULFILLED,ARS,38808.0,8149.68,1200.0,48157.68
1000003258,653,2,3.0,2024-02-01 17:43:18,2094.0,3,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0
1000003259,427,1,,2025-02-18 23:40:03,4062.0,2179,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
1000003260,439,2,4.0,2024-02-27 17:38:20,3422.0,4,FULFILLED,ARS,39960.0,8391.6,0.0,48351.6
1000003261,816,1,,2025-09-13 21:19:15,2302.0,3462,FULFILLED,ARS,60750.0,12757.5,1200.0,74707.5
1000003262,19,1,,2024-04-04 19:57:51,,2923,FULFILLED,ARS,15675.0,3291.75,1200.0,20166.75
1000003263,1480,2,4.0,2024-06-08 15:56:55,2187.0,4,PAID,ARS,44550.0,9355.5,0.0,53905.5
1000003264,619,1,,2024-04-18 07:13:40,1496.0,2038,PAID,ARS,12000.0,2520.0,1200.0,15720.0
1000003265,907,1,,2024-05-14 21:55:26,1701.0,2733,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000003266,411,1,,2025-08-07 09:17:31,1550.0,1449,FULFILLED,ARS,27555.0,5786.55,900.0,34241.55
1000003267,1472,2,1.0,2025-08-19 22:53:55,1842.0,1,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
1000003268,1414,1,,2024-04-23 04:35:47,,1423,FULFILLED,ARS,15675.0,3291.75,900.0,19866.75
1000003269,1437,2,3.0,2025-08-24 06:54:46,3970.0,3,FULFILLED,ARS,87780.0,18433.8,0.0,106213.8
1000003270,993,2,1.0,2025-07-09 12:33:51,2274.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000003271,882,2,3.0,2024-10-24 17:06:04,3197.0,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000003272,1485,1,,2024-12-31 08:48:59,,2989,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
1000003273,1422,2,1.0,2024-04-17 02:05:24,1227.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000003274,594,2,1.0,2025-07-08 03:49:14,3238.0,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000003275,791,1,,2025-07-04 06:47:48,4091.0,1828,FULFILLED,ARS,69187.5,14529.38,1200.0,84916.88
1000003276,417,2,4.0,2025-03-25 01:24:23,2603.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000003277,760,1,,2025-04-23 14:52:23,2681.0,4121,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
1000003278,527,1,,2025-06-01 12:22:54,2150.0,3729,FULFILLED,ARS,31752.0,6667.92,1500.0,39919.92
1000003279,604,2,4.0,2025-09-29 18:07:51,2522.0,4,FULFILLED,ARS,34680.0,7282.8,0.0,41962.8
1000003280,1132,1,,2024-04-29 21:47:14,3808.0,3819,FULFILLED,ARS,54150.0,11371.5,1200.0,66721.5
1000003281,726,1,,2025-01-15 16:31:03,1335.0,2979,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
1000003282,133,1,,2024-10-23 11:20:08,1115.0,1108,PAID,ARS,27000.0,5670.0,900.0,33570.0
1000003283,1292,1,,2024-12-29 17:23:53,2030.0,3539,FULFILLED,ARS,41622.0,8740.62,0.0,50362.62
1000003284,466,1,,2024-11-08 17:17:29,1935.0,2671,FULFILLED,ARS,59598.0,12515.58,1500.0,73613.58
1000003285,433,1,,2024-05-08 13:43:17,3162.0,1932,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000003286,358,1,,2024-06-19 07:36:58,1901.0,3867,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000003287,130,2,3.0,2024-12-21 14:09:56,3322.0,3,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6
1000003288,1153,2,3.0,2025-09-15 06:35:09,1829.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000003289,1275,2,1.0,2025-08-11 01:15:32,1170.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000003290,62,1,,2024-09-23 06:04:05,,1464,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
1000003291,682,1,,2025-06-23 19:30:51,3047.0,2144,FULFILLED,ARS,26460.0,5556.6,1200.0,33216.6
1000003292,1370,1,,2024-03-18 00:01:37,3985.0,3361,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000003293,858,1,,2024-06-05 15:32:41,2809.0,2334,FULFILLED,ARS,83475.0,17529.75,1200.0,102204.75
1000003294,222,1,,2025-03-17 21:28:12,2580.0,3032,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000003295,671,1,,2024-11-26 14:50:34,1934.0,1430,PAID,ARS,64020.0,13444.2,1200.0,78664.2
1000003296,415,1,,2024-08-30 23:45:02,2780.0,3492,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000003297,1415,2,4.0,2024-01-01 22:53:36,2403.0,4,PAID,ARS,49162.5,10324.12,0.0,59486.62
1000003298,533,2,4.0,2024-07-19 13:08:04,1640.0,4,FULFILLED,ARS,60780.0,12763.8,0.0,73543.8
1000003299,978,2,1.0,2025-07-09 08:41:23,1012.0,1,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
1000003300,1387,2,2.0,2024-03-31 19:28:11,1605.0,2,FULFILLED,ARS,77100.0,16191.0,0.0,93291.0
1000003301,907,1,,2024-03-18 02:28:57,2336.0,2226,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1000003302,820,1,,2024-10-01 13:41:45,1462.0,4030,PAID,ARS,35280.0,7408.8,1200.0,43888.8
1000003303,1223,2,1.0,2024-01-09 08:38:27,3442.0,1,FULFILLED,ARS,75090.0,15768.9,0.0,90858.9
1000003304,641,1,,2025-07-06 03:38:52,3340.0,1935,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000003305,1319,1,,2025-07-08 07:27:52,1916.0,1535,FULFILLED,ARS,25284.0,5309.64,900.0,31493.64
1000003306,1421,1,,2024-04-05 03:05:49,2006.0,2132,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000003307,63,2,2.0,2025-09-19 09:14:24,,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
1000003308,1309,2,4.0,2025-07-30 08:08:17,,4,CREATED,ARS,85494.0,17953.74,0.0,103447.74
1000003309,855,2,3.0,2025-01-13 16:22:36,2271.0,3,PAID,ARS,36000.0,7560.0,0.0,43560.0
1000003310,1483,2,4.0,2024-07-01 21:43:11,3062.0,4,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
1000003311,858,1,,2025-04-03 14:48:26,3494.0,2718,PAID,ARS,11880.0,2494.8,900.0,15274.8
1000003312,1390,2,3.0,2025-02-15 07:24:27,1858.0,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000003313,929,2,3.0,2025-03-22 18:16:53,3418.0,3,REFUNDED,ARS,35280.0,7408.8,0.0,42688.8
1000003314,809,2,4.0,2024-07-21 05:23:37,2401.0,4,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000003315,1236,2,2.0,2024-06-11 05:39:50,2772.0,2,CREATED,ARS,82920.0,17413.2,0.0,100333.2
1000003316,816,1,,2025-07-24 08:56:25,3097.0,1531,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
1000003317,143,1,,2025-07-30 04:07:31,3012.0,3867,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000003318,984,2,3.0,2024-10-21 10:44:38,2925.0,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000003319,529,2,2.0,2025-01-21 22:15:31,1186.0,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000003320,4,2,3.0,2024-12-21 16:14:53,2316.0,3,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75
1000003321,506,1,,2025-03-28 13:20:51,2717.0,4184,REFUNDED,ARS,14700.0,3087.0,1200.0,18987.0
1000003322,942,2,2.0,2024-03-25 06:17:25,,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000003323,210,1,,2025-09-15 10:28:47,1059.0,3106,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000003324,1324,2,1.0,2025-09-30 23:38:58,1240.0,1,FULFILLED,ARS,64500.0,13545.0,0.0,78045.0
1000003325,1102,1,,2024-07-05 16:44:03,1462.0,1980,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000003326,146,2,4.0,2024-11-17 13:18:55,1823.0,4,FULFILLED,ARS,43800.0,9198.0,0.0,52998.0
1000003327,1120,2,2.0,2024-09-06 21:40:25,1028.0,2,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000003328,1160,2,3.0,2025-06-14 15:47:39,1929.0,3,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
1000003329,863,2,2.0,2025-02-25 15:58:41,2414.0,2,FULFILLED,ARS,24975.0,5244.75,0.0,30219.75
1000003330,540,2,1.0,2024-03-29 07:03:33,1283.0,1,FULFILLED,ARS,50715.0,10650.15,0.0,61365.15
1000003331,610,1,,2025-08-26 18:43:21,1160.0,2826,REFUNDED,ARS,46080.0,9676.8,1500.0,57256.8
1000003332,31,1,,2024-07-28 00:53:46,3192.0,1454,CANCELLED,ARS,62280.0,13078.8,900.0,76258.8
1000003333,449,2,3.0,2025-07-02 14:20:08,1687.0,3,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000003334,769,2,1.0,2024-02-01 07:49:33,2797.0,1,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0
1000003335,1402,2,3.0,2025-06-02 01:47:38,3834.0,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000003336,908,2,1.0,2025-03-31 21:53:43,2814.0,1,FULFILLED,ARS,48168.0,10115.28,0.0,58283.28
1000003337,624,1,,2024-12-16 22:11:17,,1120,FULFILLED,ARS,26400.0,5544.0,1500.0,33444.0
1000003338,608,1,,2024-06-28 23:24:01,3881.0,2250,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
1000003339,37,1,,2024-03-03 01:38:56,2708.0,2938,FULFILLED,ARS,37620.0,7900.2,1200.0,46720.2
1000003340,1482,1,,2024-12-04 21:39:04,3422.0,1536,PAID,ARS,89775.0,18852.75,1500.0,110127.75
1000003341,1058,2,4.0,2024-04-09 19:16:46,2264.0,4,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
1000003342,286,1,,2025-06-07 10:19:48,1330.0,1690,FULFILLED,ARS,24900.0,5229.0,900.0,31029.0
1000003343,1008,1,,2025-09-19 14:00:00,1432.0,3127,PAID,ARS,40500.0,8505.0,900.0,49905.0
1000003344,668,1,,2024-02-14 18:40:55,2896.0,4165,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6
1000003345,117,2,3.0,2024-02-16 03:36:46,2184.0,3,FULFILLED,ARS,83250.0,17482.5,0.0,100732.5
1000003346,851,1,,2024-09-16 01:33:59,1669.0,3495,CANCELLED,ARS,22680.0,4762.8,1200.0,28642.8
1000003347,51,2,1.0,2025-08-04 00:35:24,1255.0,1,FULFILLED,ARS,70500.0,14805.0,0.0,85305.0
