order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
5000002082,1000001573,2,1,15750.0,1575.0,14175.0
5000002083,1000001574,1,2,12000.0,1200.0,22800.0
5000002084,1000001575,2,1,15750.0,787.5,14962.5
5000002085,1000001576,1,2,12000.0,0.0,24000.0
5000002086,1000001577,1,2,10800.0,1080.0,20520.0
5000002087,1000001578,1,2,12000.0,1200.0,22800.0
5000002088,1000001579,1,3,12000.0,1800.0,34200.0
5000002089,1000001580,1,3,12000.0,720.0,35280.0
5000002090,1000001580,2,2,15750.0,0.0,31500.0
5000002091,1000001581,2,1,15000.0,0.0,15000.0
5000002092,1000001582,2,1,13500.0,270.0,13230.0
5000002093,1000001583,2,3,13500.0,0.0,40500.0
5000002094,1000001583,2,2,16500.0,3300.0,29700.0
5000002095,1000001584,2,3,13500.0,0.0,40500.0
5000002096,1000001584,1,3,12000.0,720.0,35280.0
5000002097,1000001585,2,3,15000.0,0.0,45000.0
5000002098,1000001586,1,3,12000.0,3600.0,32400.0
5000002099,1000001587,1,3,12000.0,720.0,35280.0
5000002100,1000001588,1,3,12000.0,720.0,35280.0
5000002101,1000001589,1,3,13200.0,3960.0,35640.0
5000002102,1000001590,1,3,13200.0,3960.0,35640.0
5000002103,1000001590,2,1,13500.0,0.0,13500.0
5000002104,1000001591,2,2,13500.0,0.0,27000.0
5000002105,1000001592,1,2,10800.0,2160.0,19440.0
5000002106,1000001592,1,1,12000.0,0.0,12000.0
5000002107,1000001593,1,1,12000.0,0.0,12000.0
5000002108,1000001593,1,1,12000.0,1200.0,10800.0
5000002109,1000001594,1,2,12000.0,0.0,24000.0
5000002110,1000001594,1,2,10800.0,0.0,21600.0
5000002111,1000001594,1,2,12000.0,0.0,24000.0
5000002112,1000001595,2,1,15000.0,750.0,14250.0
5000002113,1000001596,1,1,12000.0,1200.0,10800.0
5000002114,1000001597,2,3,15750.0,2362.5,44887.5
5000002115,1000001598,2,1,13500.0,0.0,13500.0
5000002116,1000001598,1,2,12000.0,1200.0,22800.0
5000002117,1000001599,1,3,12000.0,0.0,36000.0
5000002118,1000001599,2,2,15000.0,0.0,30000.0
5000002119,1000001600,2,2,16500.0,660.0,32340.0
5000002120,1000001601,2,1,15000.0,750.0,14250.0
5000002121,1000001601,2,3,15000.0,4500.0,40500.0
5000002122,1000001602,1,1,12600.0,252.0,12348.0
5000002123,1000001603,2,3,15000.0,2250.0,42750.0
5000002124,1000001604,2,1,15000.0,300.0,14700.0
5000002125,1000001604,1,2,12000.0,480.0,23520.0
5000002126,1000001604,2,2,15750.0,1575.0,29925.0
5000002127,1000001605,2,3,15000.0,4500.0,40500.0
5000002128,1000001605,2,2,15000.0,0.0,30000.0
5000002129,1000001606,1,3,12000.0,3600.0,32400.0
5000002130,1000001607,1,3,12000.0,720.0,35280.0
5000002131,1000001607,1,3,12000.0,720.0,35280.0
5000002132,1000001608,2,1,15750.0,1575.0,14175.0
5000002133,1000001609,2,3,16500.0,4950.0,44550.0
5000002134,1000001609,1,2,10800.0,1080.0,20520.0
5000002135,1000001609,2,2,13500.0,1350.0,25650.0
5000002136,1000001610,1,2,12600.0,504.0,24696.0
5000002137,1000001610,1,1,13200.0,264.0,12936.0
5000002138,1000001611,1,3,12000.0,0.0,36000.0
5000002139,1000001612,1,2,12600.0,0.0,25200.0
5000002140,1000001613,2,2,15750.0,630.0,30870.0
5000002141,1000001614,2,3,13500.0,2025.0,38475.0
5000002142,1000001615,2,3,15000.0,2250.0,42750.0
5000002143,1000001616,2,1,13500.0,270.0,13230.0
5000002144,1000001617,2,3,13500.0,0.0,40500.0
5000002145,1000001618,2,3,16500.0,0.0,49500.0
5000002146,1000001619,2,2,15750.0,3150.0,28350.0
5000002147,1000001620,1,1,12000.0,1200.0,10800.0
5000002148,1000001621,1,3,12600.0,3780.0,34020.0
5000002149,1000001622,1,3,12000.0,3600.0,32400.0
5000002150,1000001623,2,3,15000.0,4500.0,40500.0
5000002151,1000001623,2,3,15000.0,2250.0,42750.0
5000002152,1000001624,2,3,15000.0,2250.0,42750.0
5000002153,1000001625,2,3,15000.0,900.0,44100.0
5000002154,1000001626,1,2,12000.0,1200.0,22800.0
5000002155,1000001627,1,2,12000.0,480.0,23520.0
5000002156,1000001628,1,3,12600.0,0.0,37800.0
5000002157,1000001629,1,3,12000.0,0.0,36000.0
5000002158,1000001630,2,1,15000.0,1500.0,13500.0
5000002159,1000001631,1,2,12000.0,1200.0,22800.0
5000002160,1000001632,1,1,12000.0,600.0,11400.0
5000002161,1000001632,2,2,15000.0,0.0,30000.0
5000002162,1000001633,2,3,15000.0,2250.0,42750.0
5000002163,1000001634,2,3,15000.0,0.0,45000.0
5000002164,1000001635,1,1,12600.0,0.0,12600.0
5000002165,1000001636,2,1,15000.0,0.0,15000.0
5000002166,1000001637,1,3,13200.0,1980.0,37620.0
5000002167,1000001638,1,2,12000.0,1200.0,22800.0
5000002168,1000001639,2,3,15000.0,4500.0,40500.0
5000002169,1000001639,2,2,15000.0,3000.0,27000.0
5000002170,1000001640,1,1,12000.0,0.0,12000.0
5000002171,1000001641,1,2,12000.0,0.0,24000.0
5000002172,1000001642,1,2,13200.0,2640.0,23760.0
5000002173,1000001642,1,1,12000.0,0.0,12000.0
5000002174,1000001642,2,3,13500.0,0.0,40500.0
5000002175,1000001643,1,3,12600.0,1890.0,35910.0
5000002176,1000001644,2,2,15000.0,1500.0,28500.0
5000002177,1000001645,1,2,12000.0,2400.0,21600.0
5000002178,1000001645,1,1,12000.0,600.0,11400.0
5000002179,1000001646,2,2,15000.0,0.0,30000.0
5000002180,1000001647,2,1,15000.0,300.0,14700.0
5000002181,1000001647,2,1,15000.0,0.0,15000.0
5000002182,1000001648,1,1,12000.0,600.0,11400.0
5000002183,1000001649,1,1,12000.0,240.0,11760.0
5000002184,1000001650,1,3,13200.0,1980.0,37620.0
5000002185,1000001651,1,2,12000.0,1200.0,22800.0
5000002186,1000001652,1,2,12000.0,2400.0,21600.0
5000002187,1000001653,2,3,13500.0,810.0,39690.0
5000002188,1000001654,1,2,12000.0,480.0,23520.0
5000002189,1000001654,1,1,10800.0,0.0,10800.0
5000002190,1000001655,2,1,15000.0,0.0,15000.0
5000002191,1000001655,2,1,15000.0,300.0,14700.0
5000002192,1000001656,1,3,12000.0,1800.0,34200.0
5000002193,1000001656,1,2,12000.0,0.0,24000.0
5000002194,1000001657,1,1,12000.0,0.0,12000.0
5000002195,1000001657,1,1,12000.0,600.0,11400.0
5000002196,1000001658,1,2,10800.0,0.0,21600.0
5000002197,1000001659,2,2,15000.0,3000.0,27000.0
5000002198,1000001659,1,3,12000.0,0.0,36000.0
5000002199,1000001660,2,1,15000.0,300.0,14700.0
5000002200,1000001661,1,2,12000.0,2400.0,21600.0
5000002201,1000001662,1,2,12000.0,2400.0,21600.0
5000002202,1000001663,1,2,10800.0,2160.0,19440.0
5000002203,1000001663,1,3,10800.0,3240.0,29160.0
5000002204,1000001664,1,1,12000.0,1200.0,10800.0
5000002205,1000001665,1,1,12000.0,600.0,11400.0
5000002206,1000001666,1,1,13200.0,0.0,13200.0
5000002207,1000001666,1,3,10800.0,1620.0,30780.0
5000002208,1000001667,1,3,13200.0,1980.0,37620.0
5000002209,1000001667,1,2,12000.0,1200.0,22800.0
5000002210,1000001668,1,1,12000.0,1200.0,10800.0
5000002211,1000001669,1,1,12000.0,1200.0,10800.0
5000002212,1000001670,1,1,13200.0,264.0,12936.0
5000002213,1000001671,2,2,15000.0,600.0,29400.0
5000002214,1000001672,2,3,15000.0,4500.0,40500.0
5000002215,1000001673,1,2,13200.0,1320.0,25080.0
5000002216,1000001674,2,3,15000.0,0.0,45000.0
5000002217,1000001675,2,3,15000.0,2250.0,42750.0
5000002218,1000001676,1,1,12000.0,1200.0,10800.0
5000002219,1000001676,2,2,15000.0,0.0,30000.0
5000002220,1000001677,1,1,12600.0,252.0,12348.0
5000002221,1000001677,1,2,12000.0,0.0,24000.0
5000002222,1000001678,2,2,16500.0,1650.0,31350.0
5000002223,1000001678,2,2,15000.0,3000.0,27000.0
5000002224,1000001679,2,3,13500.0,4050.0,36450.0
5000002225,1000001680,1,2,12600.0,1260.0,23940.0
5000002226,1000001681,1,2,12000.0,0.0,24000.0
5000002227,1000001682,1,3,12600.0,1890.0,35910.0
5000002228,1000001683,1,2,13200.0,0.0,26400.0
5000002229,1000001684,2,3,15750.0,945.0,46305.0
5000002230,1000001685,2,1,13500.0,675.0,12825.0
5000002231,1000001686,2,3,16500.0,990.0,48510.0
5000002232,1000001686,2,1,15000.0,300.0,14700.0
5000002233,1000001687,2,1,16500.0,0.0,16500.0
5000002234,1000001688,1,2,12600.0,504.0,24696.0
5000002235,1000001688,1,3,10800.0,648.0,31752.0
5000002236,1000001689,1,2,12000.0,480.0,23520.0
5000002237,1000001690,2,3,13500.0,810.0,39690.0
5000002238,1000001690,2,1,15000.0,750.0,14250.0
5000002239,1000001691,2,1,15750.0,1575.0,14175.0
5000002240,1000001692,1,1,12600.0,0.0,12600.0
5000002241,1000001693,2,3,15750.0,945.0,46305.0
5000002242,1000001693,2,3,15000.0,900.0,44100.0
5000002243,1000001693,1,1,12000.0,240.0,11760.0
5000002244,1000001694,2,1,15750.0,787.5,14962.5
5000002245,1000001695,2,2,15750.0,3150.0,28350.0
5000002246,1000001696,2,2,15750.0,630.0,30870.0
5000002247,1000001697,2,2,15750.0,630.0,30870.0
5000002248,1000001698,1,2,13200.0,1320.0,25080.0
5000002249,1000001698,2,3,15750.0,945.0,46305.0
5000002250,1000001698,2,3,13500.0,2025.0,38475.0
5000002251,1000001699,2,2,16500.0,1650.0,31350.0
5000002252,1000001700,1,1,12000.0,0.0,12000.0
5000002253,1000001700,2,3,15000.0,2250.0,42750.0
5000002254,1000001701,1,1,12000.0,600.0,11400.0
5000002255,1000001702,2,1,15000.0,1500.0,13500.0
5000002256,1000001703,1,2,10800.0,0.0,21600.0
5000002257,1000001704,1,2,12000.0,480.0,23520.0
5000002258,1000001705,2,1,16500.0,330.0,16170.0
5000002259,1000001706,2,3,15750.0,945.0,46305.0
5000002260,1000001707,2,3,16500.0,2475.0,47025.0
5000002261,1000001707,1,2,12000.0,480.0,23520.0
5000002262,1000001708,1,1,12000.0,600.0,11400.0
5000002263,1000001709,2,3,15000.0,4500.0,40500.0
5000002264,1000001710,1,3,12000.0,0.0,36000.0
5000002265,1000001711,1,2,12000.0,0.0,24000.0
5000002266,1000001711,1,3,12000.0,1800.0,34200.0
5000002267,1000001712,1,2,13200.0,1320.0,25080.0
5000002268,1000001713,2,2,15000.0,600.0,29400.0
5000002269,1000001714,1,1,12000.0,240.0,11760.0
5000002270,1000001715,1,3,13200.0,3960.0,35640.0
5000002271,1000001715,1,2,12000.0,480.0,23520.0
5000002272,1000001716,1,3,12000.0,3600.0,32400.0
5000002273,1000001717,1,1,12000.0,0.0,12000.0
5000002274,1000001718,2,3,15000.0,4500.0,40500.0
5000002275,1000001718,2,2,16500.0,3300.0,29700.0
5000002276,1000001719,1,3,12000.0,720.0,35280.0
5000002277,1000001720,2,1,16500.0,1650.0,14850.0
5000002278,1000001720,2,2,15000.0,600.0,29400.0
5000002279,1000001721,2,3,15000.0,2250.0,42750.0
5000002280,1000001721,1,1,12600.0,0.0,12600.0
5000002281,1000001722,1,2,12600.0,2520.0,22680.0
5000002282,1000001723,1,3,12000.0,1800.0,34200.0
5000002283,1000001724,1,2,13200.0,528.0,25872.0
5000002284,1000001725,1,1,12000.0,0.0,12000.0
5000002285,1000001725,1,3,12000.0,1800.0,34200.0
5000002286,1000001726,1,2,12000.0,480.0,23520.0
5000002287,1000001727,1,3,12000.0,1800.0,34200.0
5000002288,1000001728,1,2,12000.0,480.0,23520.0
5000002289,1000001729,2,2,13500.0,540.0,26460.0
5000002290,1000001729,1,2,12000.0,480.0,23520.0
5000002291,1000001729,2,2,15000.0,0.0,30000.0
5000002292,1000001730,1,1,12000.0,240.0,11760.0
5000002293,1000001731,2,2,15000.0,1500.0,28500.0
5000002294,1000001732,1,1,12000.0,240.0,11760.0
5000002295,1000001733,2,3,15000.0,900.0,44100.0
5000002296,1000001733,1,2,12600.0,0.0,25200.0
5000002297,1000001734,2,1,15000.0,1500.0,13500.0
5000002298,1000001734,1,3,13200.0,792.0,38808.0
5000002299,1000001734,2,2,15000.0,1500.0,28500.0
5000002300,1000001735,1,1,12600.0,630.0,11970.0
5000002301,1000001736,1,1,12600.0,0.0,12600.0
5000002302,1000001737,1,3,10800.0,3240.0,29160.0
5000002303,1000001737,2,1,13500.0,1350.0,12150.0
5000002304,1000001738,1,1,12000.0,240.0,11760.0
5000002305,1000001739,1,2,12600.0,0.0,25200.0
5000002306,1000001740,2,2,15000.0,600.0,29400.0
5000002307,1000001741,1,1,12000.0,1200.0,10800.0
5000002308,1000001741,2,2,16500.0,1650.0,31350.0
5000002309,1000001742,2,3,15000.0,900.0,44100.0
5000002310,1000001743,2,3,15000.0,0.0,45000.0
5000002311,1000001744,1,3,12000.0,720.0,35280.0
5000002312,1000001745,1,1,12600.0,630.0,11970.0
5000002313,1000001745,1,1,12000.0,1200.0,10800.0
5000002314,1000001746,1,2,12000.0,1200.0,22800.0
5000002315,1000001747,1,1,12000.0,240.0,11760.0
5000002316,1000001748,1,2,12000.0,0.0,24000.0
5000002317,1000001748,1,3,12000.0,0.0,36000.0
5000002318,1000001749,1,3,10800.0,0.0,32400.0
5000002319,1000001750,1,3,12600.0,3780.0,34020.0
5000002320,1000001750,2,3,15000.0,2250.0,42750.0
5000002321,1000001750,1,2,12000.0,480.0,23520.0
5000002322,1000001751,1,2,10800.0,432.0,21168.0
5000002323,1000001752,2,2,15000.0,600.0,29400.0
5000002324,1000001752,2,3,15000.0,900.0,44100.0
5000002325,1000001753,1,2,12000.0,1200.0,22800.0
5000002326,1000001754,2,1,15000.0,0.0,15000.0
5000002327,1000001755,1,3,13200.0,0.0,39600.0
5000002328,1000001755,1,3,12000.0,1800.0,34200.0
5000002329,1000001756,1,2,10800.0,2160.0,19440.0
5000002330,1000001757,1,1,12600.0,1260.0,11340.0
5000002331,1000001758,1,3,12000.0,1800.0,34200.0
5000002332,1000001758,2,2,15000.0,1500.0,28500.0
5000002333,1000001759,1,3,12000.0,0.0,36000.0
5000002334,1000001760,1,2,12600.0,1260.0,23940.0
5000002335,1000001761,1,2,13200.0,0.0,26400.0
5000002336,1000001762,2,1,15000.0,1500.0,13500.0
5000002337,1000001762,1,1,12000.0,1200.0,10800.0
5000002338,1000001763,2,3,13500.0,810.0,39690.0
5000002339,1000001763,2,2,15750.0,630.0,30870.0
5000002340,1000001764,1,3,12000.0,0.0,36000.0
5000002341,1000001765,1,1,12000.0,240.0,11760.0
5000002342,1000001766,2,2,15000.0,1500.0,28500.0
5000002343,1000001767,1,3,12600.0,1890.0,35910.0
5000002344,1000001768,1,3,12000.0,720.0,35280.0
5000002345,1000001769,1,1,12000.0,600.0,11400.0
5000002346,1000001770,2,3,13500.0,0.0,40500.0
5000002347,1000001771,2,2,15000.0,0.0,30000.0
5000002348,1000001772,2,1,15000.0,0.0,15000.0
5000002349,1000001773,2,2,15000.0,600.0,29400.0
5000002350,1000001774,2,2,15000.0,1500.0,28500.0
5000002351,1000001775,1,2,12000.0,0.0,24000.0
5000002352,1000001776,2,2,15000.0,1500.0,28500.0
5000002353,1000001777,1,2,13200.0,0.0,26400.0
5000002354,1000001778,1,2,12000.0,0.0,24000.0
5000002355,1000001778,2,3,15750.0,0.0,47250.0
5000002356,1000001779,1,2,13200.0,1320.0,25080.0
5000002357,1000001779,1,1,10800.0,1080.0,9720.0
5000002358,1000001780,1,3,12000.0,3600.0,32400.0
5000002359,1000001780,2,2,15000.0,3000.0,27000.0
5000002360,1000001781,1,1,12000.0,0.0,12000.0
5000002361,1000001782,1,1,12000.0,0.0,12000.0
5000002362,1000001783,1,3,10800.0,0.0,32400.0
5000002363,1000001783,2,2,15000.0,1500.0,28500.0
5000002364,1000001784,1,2,10800.0,1080.0,20520.0
5000002365,1000001785,2,1,13500.0,270.0,13230.0
5000002366,1000001786,2,2,15000.0,3000.0,27000.0
5000002367,1000001787,2,2,15000.0,600.0,29400.0
5000002368,1000001787,1,1,12000.0,240.0,11760.0
5000002369,1000001788,1,1,12000.0,1200.0,10800.0
5000002370,1000001789,1,2,12000.0,0.0,24000.0
5000002371,1000001790,1,1,12000.0,1200.0,10800.0
5000002372,1000001790,1,2,12000.0,1200.0,22800.0
5000002373,1000001790,2,2,13500.0,1350.0,25650.0
5000002374,1000001791,2,3,15000.0,900.0,44100.0
5000002375,1000001792,1,1,10800.0,540.0,10260.0
5000002376,1000001793,2,3,15000.0,4500.0,40500.0
5000002377,1000001793,1,2,12000.0,1200.0,22800.0
5000002378,1000001794,1,1,12000.0,0.0,12000.0
5000002379,1000001795,2,2,15000.0,3000.0,27000.0
5000002380,1000001796,2,2,15000.0,1500.0,28500.0
5000002381,1000001797,1,1,12000.0,1200.0,10800.0
5000002382,1000001797,1,2,12000.0,2400.0,21600.0
5000002383,1000001798,1,3,12000.0,3600.0,32400.0
5000002384,1000001799,2,1,15000.0,1500.0,13500.0
5000002385,1000001800,1,2,12600.0,0.0,25200.0
5000002386,1000001801,1,3,12000.0,3600.0,32400.0
5000002387,1000001802,2,2,16500.0,660.0,32340.0
5000002388,1000001803,1,1,12000.0,600.0,11400.0
5000002389,1000001804,2,2,13500.0,0.0,27000.0
5000002390,1000001805,2,1,13500.0,270.0,13230.0
5000002391,1000001806,1,3,12000.0,0.0,36000.0
5000002392,1000001807,1,3,12000.0,720.0,35280.0
5000002393,1000001807,1,3,12000.0,1800.0,34200.0
5000002394,1000001808,2,2,16500.0,660.0,32340.0
5000002395,1000001808,1,2,12000.0,2400.0,21600.0
5000002396,1000001808,1,1,12000.0,0.0,12000.0
5000002397,1000001809,1,1,12600.0,0.0,12600.0
5000002398,1000001810,1,3,12000.0,720.0,35280.0
5000002399,1000001811,1,2,12600.0,504.0,24696.0
5000002400,1000001811,1,2,12000.0,1200.0,22800.0
5000002401,1000001812,1,3,10800.0,0.0,32400.0
5000002402,1000001813,1,2,12000.0,2400.0,21600.0
5000002403,1000001814,2,1,15000.0,300.0,14700.0
5000002404,1000001815,2,2,15000.0,3000.0,27000.0
5000002405,1000001815,1,1,10800.0,216.0,10584.0
5000002406,1000001816,1,1,12600.0,630.0,11970.0
5000002407,1000001816,1,3,12000.0,720.0,35280.0
5000002408,1000001816,1,1,12600.0,1260.0,11340.0
5000002409,1000001817,1,2,10800.0,2160.0,19440.0
5000002410,1000001817,1,2,12000.0,2400.0,21600.0
5000002411,1000001818,2,2,16500.0,3300.0,29700.0
5000002412,1000001819,1,3,12000.0,1800.0,34200.0
5000002413,1000001820,2,1,15000.0,0.0,15000.0
5000002414,1000001820,2,2,13500.0,540.0,26460.0
5000002415,1000001821,2,2,15000.0,3000.0,27000.0
5000002416,1000001822,2,1,15000.0,0.0,15000.0
5000002417,1000001823,1,1,12000.0,600.0,11400.0
5000002418,1000001824,2,3,15750.0,4725.0,42525.0
5000002419,1000001825,2,2,15000.0,600.0,29400.0
5000002420,1000001826,2,3,15000.0,900.0,44100.0
5000002421,1000001827,1,2,12600.0,2520.0,22680.0
5000002422,1000001828,2,2,15750.0,630.0,30870.0
5000002423,1000001829,1,1,10800.0,216.0,10584.0
5000002424,1000001830,1,1,12600.0,630.0,11970.0
5000002425,1000001831,1,3,10800.0,0.0,32400.0
5000002426,1000001832,1,3,12000.0,0.0,36000.0
5000002427,1000001833,1,2,10800.0,1080.0,20520.0
5000002428,1000001833,2,2,15750.0,3150.0,28350.0
5000002429,1000001834,1,3,12000.0,0.0,36000.0
5000002430,1000001834,1,2,10800.0,1080.0,20520.0
5000002431,1000001835,1,3,12000.0,1800.0,34200.0
5000002432,1000001836,1,2,12000.0,0.0,24000.0
5000002433,1000001836,1,1,12600.0,1260.0,11340.0
5000002434,1000001837,1,1,12000.0,1200.0,10800.0
5000002435,1000001838,2,2,15000.0,1500.0,28500.0
5000002436,1000001839,2,2,15000.0,0.0,30000.0
5000002437,1000001840,1,1,13200.0,264.0,12936.0
5000002438,1000001841,1,2,12000.0,0.0,24000.0
5000002439,1000001841,1,2,12000.0,0.0,24000.0
5000002440,1000001842,1,3,12000.0,0.0,36000.0
5000002441,1000001843,2,3,15000.0,0.0,45000.0
5000002442,1000001843,2,2,15000.0,3000.0,27000.0
5000002443,1000001843,1,2,12000.0,0.0,24000.0
5000002444,1000001844,2,3,15000.0,2250.0,42750.0
5000002445,1000001845,2,2,13500.0,540.0,26460.0
5000002446,1000001845,2,1,15000.0,300.0,14700.0
5000002447,1000001846,1,2,12600.0,1260.0,23940.0
5000002448,1000001847,2,3,15750.0,0.0,47250.0
5000002449,1000001848,2,2,15000.0,1500.0,28500.0
5000002450,1000001849,2,3,15000.0,4500.0,40500.0
5000002451,1000001850,1,2,12000.0,0.0,24000.0
5000002452,1000001851,2,1,15000.0,1500.0,13500.0
5000002453,1000001851,1,2,12000.0,0.0,24000.0
5000002454,1000001852,1,2,12600.0,1260.0,23940.0
5000002455,1000001852,1,1,12000.0,1200.0,10800.0
5000002456,1000001853,2,3,16500.0,0.0,49500.0
5000002457,1000001854,1,1,12000.0,240.0,11760.0
5000002458,1000001855,2,1,15000.0,0.0,15000.0
5000002459,1000001855,2,3,15000.0,2250.0,42750.0
5000002460,1000001856,2,2,15000.0,1500.0,28500.0
5000002461,1000001857,2,2,15000.0,0.0,30000.0
5000002462,1000001858,1,3,12000.0,3600.0,32400.0
5000002463,1000001859,2,2,15750.0,630.0,30870.0
5000002464,1000001860,1,1,12000.0,600.0,11400.0
5000002465,1000001860,2,3,15000.0,900.0,44100.0
5000002466,1000001861,2,2,15000.0,1500.0,28500.0
5000002467,1000001862,1,3,12000.0,0.0,36000.0
5000002468,1000001863,2,3,13500.0,2025.0,38475.0
5000002469,1000001864,1,2,12000.0,1200.0,22800.0
5000002470,1000001865,2,1,15000.0,1500.0,13500.0
5000002471,1000001865,1,2,10800.0,0.0,21600.0
5000002472,1000001866,1,3,12600.0,3780.0,34020.0
5000002473,1000001867,1,3,12000.0,720.0,35280.0
5000002474,1000001868,1,1,12000.0,1200.0,10800.0
5000002475,1000001868,1,3,13200.0,0.0,39600.0
5000002476,1000001869,2,1,15750.0,787.5,14962.5
5000002477,1000001870,2,3,15000.0,2250.0,42750.0
5000002478,1000001871,2,2,15000.0,0.0,30000.0
5000002479,1000001872,2,2,15000.0,600.0,29400.0
5000002480,1000001873,2,1,16500.0,330.0,16170.0
5000002481,1000001874,2,2,15000.0,3000.0,27000.0
5000002482,1000001874,1,1,12600.0,630.0,11970.0
5000002483,1000001874,1,2,12600.0,1260.0,23940.0
5000002484,1000001875,1,1,10800.0,216.0,10584.0
5000002485,1000001876,1,3,12000.0,720.0,35280.0
5000002486,1000001877,1,3,12000.0,720.0,35280.0
5000002487,1000001877,2,2,16500.0,660.0,32340.0
5000002488,1000001878,2,1,15000.0,750.0,14250.0
5000002489,1000001879,2,2,15000.0,3000.0,27000.0
5000002490,1000001880,2,1,13500.0,270.0,13230.0
5000002491,1000001881,1,1,12000.0,600.0,11400.0
5000002492,1000001881,1,3,12000.0,1800.0,34200.0
5000002493,1000001882,1,1,12000.0,240.0,11760.0
5000002494,1000001882,2,1,13500.0,675.0,12825.0
5000002495,1000001883,1,3,10800.0,1620.0,30780.0
5000002496,1000001884,1,2,12000.0,480.0,23520.0
5000002497,1000001885,1,3,10800.0,648.0,31752.0
5000002498,1000001886,1,1,12000.0,1200.0,10800.0
5000002499,1000001886,2,1,15000.0,1500.0,13500.0
5000002500,1000001887,1,2,13200.0,1320.0,25080.0
5000002501,1000001888,2,1,15000.0,750.0,14250.0
5000002502,1000001889,1,1,12000.0,240.0,11760.0
5000002503,1000001890,1,2,12600.0,0.0,25200.0
5000002504,1000001891,2,3,16500.0,2475.0,47025.0
5000002505,1000001892,1,1,10800.0,1080.0,9720.0
5000002506,1000001893,1,1,12000.0,0.0,12000.0
5000002507,1000001894,1,2,12000.0,1200.0,22800.0
5000002508,1000001895,1,3,12000.0,0.0,36000.0
5000002509,1000001896,1,3,10800.0,648.0,31752.0
5000002510,1000001897,1,1,12000.0,0.0,12000.0
5000002511,1000001898,1,3,12000.0,3600.0,32400.0
5000002512,1000001899,2,3,16500.0,2475.0,47025.0
5000002513,1000001900,2,2,15000.0,600.0,29400.0
5000002514,1000001901,2,2,15750.0,1575.0,29925.0
5000002515,1000001902,1,2,10800.0,2160.0,19440.0
5000002516,1000001903,1,3,12000.0,720.0,35280.0
5000002517,1000001904,2,2,15000.0,3000.0,27000.0
5000002518,1000001905,1,3,10800.0,648.0,31752.0
5000002519,1000001906,2,2,13500.0,0.0,27000.0
5000002520,1000001907,2,3,15000.0,2250.0,42750.0
5000002521,1000001908,1,2,12600.0,2520.0,22680.0
5000002522,1000001909,1,1,12600.0,1260.0,11340.0
5000002523,1000001909,1,1,12000.0,240.0,11760.0
5000002524,1000001910,2,1,15000.0,0.0,15000.0
5000002525,1000001910,1,2,13200.0,528.0,25872.0
5000002526,1000001910,2,2,15000.0,0.0,30000.0
5000002527,1000001911,2,2,15000.0,1500.0,28500.0
5000002528,1000001912,1,1,12000.0,1200.0,10800.0
5000002529,1000001913,1,2,12000.0,1200.0,22800.0
5000002530,1000001914,1,3,12000.0,1800.0,34200.0
5000002531,1000001915,2,3,15000.0,4500.0,40500.0
5000002532,1000001916,2,3,15000.0,0.0,45000.0
5000002533,1000001917,1,1,10800.0,1080.0,9720.0
5000002534,1000001918,2,1,16500.0,825.0,15675.0
5000002535,1000001919,1,3,12000.0,0.0,36000.0
5000002536,1000001919,2,3,15000.0,0.0,45000.0
5000002537,1000001919,2,3,15000.0,0.0,45000.0
5000002538,1000001920,2,1,15000.0,0.0,15000.0
5000002539,1000001921,2,1,15750.0,787.5,14962.5
5000002540,1000001922,1,2,12000.0,480.0,23520.0
5000002541,1000001923,2,2,15000.0,1500.0,28500.0
5000002542,1000001923,1,2,12000.0,2400.0,21600.0
5000002543,1000001924,2,1,13500.0,270.0,13230.0
5000002544,1000001924,1,2,13200.0,528.0,25872.0
5000002545,1000001925,1,1,12000.0,240.0,11760.0
5000002546,1000001926,2,1,15000.0,750.0,14250.0
5000002547,1000001927,1,2,12000.0,1200.0,22800.0
5000002548,1000001927,2,2,15000.0,3000.0,27000.0
5000002549,1000001928,1,2,12000.0,480.0,23520.0
5000002550,1000001929,1,1,10800.0,216.0,10584.0
5000002551,1000001930,1,2,12000.0,480.0,23520.0
5000002552,1000001930,1,1,12000.0,240.0,11760.0
5000002553,1000001930,2,1,15000.0,750.0,14250.0
5000002554,1000001931,1,2,12000.0,480.0,23520.0
5000002555,1000001932,1,1,12000.0,600.0,11400.0
5000002556,1000001933,2,2,15000.0,3000.0,27000.0
5000002557,1000001934,1,2,10800.0,2160.0,19440.0
5000002558,1000001935,2,2,13500.0,540.0,26460.0
5000002559,1000001936,1,2,12000.0,2400.0,21600.0
5000002560,1000001936,2,3,15000.0,2250.0,42750.0
5000002561,1000001937,1,3,12600.0,756.0,37044.0
5000002562,1000001937,2,1,15000.0,1500.0,13500.0
5000002563,1000001938,1,3,10800.0,1620.0,30780.0
5000002564,1000001939,1,2,10800.0,0.0,21600.0
5000002565,1000001939,2,2,15000.0,600.0,29400.0
5000002566,1000001940,2,1,15000.0,1500.0,13500.0
5000002567,1000001941,2,2,15750.0,1575.0,29925.0
5000002568,1000001941,2,2,16500.0,660.0,32340.0
5000002569,1000001942,2,1,15750.0,787.5,14962.5
5000002570,1000001943,1,1,10800.0,1080.0,9720.0
5000002571,1000001943,2,2,15000.0,3000.0,27000.0
5000002572,1000001944,1,3,12000.0,1800.0,34200.0
